;hoeg;lag;Fabrikat;id;name;location;coordinates;dh;I_drift;Ber;mwh_2013;mwh_2014;mwh_2015;man_12_MWH;man_12_percentage;Manad;Tid;AHT;MS;YNS;OEYS;PU;OEPS;TF
820;2000;;Enercon;1146; Göteneporten 2;Västermark ;D8g;82/98;91026;5000;4088;4191;4987;4987;98,9;641;99;1;;;;;;
821;2000;;Enercon;1147; Göteneporten 3;Västermark ;D8d;82/98;91116;5000;4210;4284;5107;5107;98,5;656;99;1;;;;;;
822;2000;;Enercon;1148; Göteneporten 4;Nattorp,  Lu ;D8d;82/98;91219;5000;4406;4514;5432;5432;98,8;684;98;8;;;;;;
823;2000;;Enercon;1149; Göteneporten 5;Nedersånn ;D8d;82/98;91219;5000;4581;4636;5804;5804;98,8;791;96;23;;;;;;
824;2000;;Enercon;1150; Göteneporten 6;Dalasjö,  Lu ;D8g;82/98;91219;5000;3638;3755;4625;4625;98,2;626;99;1;;;;;;
825;2000;;Enercon;1157; Knäpplan vind I;Hjo ;E8a;82/97;100208;5000;5189;5416;5046;5046;87,5;13;1;730;;;;;;
826;2000;;Enercon;1158; Knäpplan vind II;Hjo ;E8a;82/97;100208;5000;;;;;;;;;;;;;;
827;2000;;Vestas;1165; Håcksta Vindpark 1;Hudiksv ;H16b;90/80;90313;5000;4115;3985;1294;1294;99,8;;;;;;;;;
828;2000;;Vestas;1166; Håcksta Vindpark 2;Hudiksv ;H16b;90/80;90313;5000;4535;4149;5097;5097;99,4;688;100;0;;;;;;
829;2000;;Vestas;1167; Håcksta Vindpark 3;Hudiksv ;H16b;90/80;90313;5000;5160;4598;5589;5589;99,5;732;97;0;;;;;;
830;2000;;Vestas;1168; Håcksta Vindpark 4;Hudiksv ;H16b;90/80;90313;5000;5317;4622;5648;5648;99,3;731;96;0;;;;;;
831;2000;;Vestas;1169; Håcksta Vindpark 5;Hudiksv ;H16b;90/80;90313;5000;4869;4466;5315;5315;99,8;671;88;0;;;;;;
832;2000;;Enercon;1170; Hörneå Vindpark 1;Hörnefo ;K20a;82/98;90827;5000;4761;4330;4826;4826;96,9;543;98;4;;;;;;
833;2000;;Enercon;1171; Hörneå Vindpark 2;Hörnefo ;K20a;82/98;90827;5000;4513;4440;4864;4864;98,9;530;98;3;;;;;;
834;2000;;Enercon;1172; Hörneå Vindpark 3;Hörnefo ;K20a;82/98;90827;5000;4577;4131;4776;4776;97,6;507;93;15;;;;;;
835;2000;;Enercon;1173; Hörneå Vindpark 4;Hörnefo ;K20a;82/98;90827;5000;4771;4583;5042;5042;99,2;556;98;3;;;;;;
836;2000;;Enercon;1174; Hörneå Vindpark 5;Hörnefo ;K20a;82/98;90827;5000;4637;4355;5023;5023;98,7;572;96;23;;;;;;
837;2000;;Enercon;1175; Hörneå Vindpark 6;Hörnefo ;K20a;82/98;90827;5000;4663;4274;4767;4767;98;572;98;6;;;;;;
838;2000;;Vestas;1176; Hörneå Vindpark 7;Hörnefo ;K20a;90/98;91215;5000;5235;5009;4654;4654;97,5;;;;;;;;;
839;2000;;Vestas;1177; Hörneå Vindpark 8;Hörnefo ;K20a;90/98;91215;5000;5370;4688;4584;4584;96,5;;;;;;;;;
840;2000;;Vestas;1178; Hörneå Vindpark 9;Hörnefo ;K20a;90/98;91215;5000;5240;4843;4528;4528;97,4;;;;;;;;;
841;2000;;Vestas;1179; Hörneå Vindpark 10;Hörnef ;K20a;90/98;91215;5000;4721;4801;4566;4566;97,2;;;;;;;;;
842;2000;;Vestas;1180; Hörneå Vindpark 11;Hörnef ;K20a;90/98;91215;5000;4432;5243;4967;4967;97,4;;;;;;;;;
843;2000;;Enercon;1183; Brostorp 5:2 Höör;Snogerö ;D2g;82/98;100304;5500;4981;5351;6322;6322;94,5;825;95;31;;;;;;
844;2000;;Enercon;1184; Gärdslösa 1;Gärdslösa ;H4g;82/78;100301;5100;4539;4791;5350;5350;99,4;740;98;2;;;;;;
847;2000;;Enercon;1185; Gärdslösa 2;Gärdslösa ;H4g;82/78;100301;5100;4519;4641;5121;5121;98,9;677;99;1;;;;;;
848;2000;;Enercon;1186; Gärdslösa 3; Elsa, Gärdslös ;H4g;82/78;100301;5100;4068;4526;5140;5140;99,8;662;98;0;;;;;;
849;2000;;Enercon;1187; Gärdslösa 4;Gärdslösa ;H4g;82/78;100301;5100;4353;4635;5109;5109;99,2;674;99;1;;;;;;
850;2000;;Enercon;1188; Gärdslösa 5;Gärdslösa ;H4g;82/78;100301;5100;4345;4636;4941;4941;99,1;682;98;0;;;;;;
851;2000;;Enercon;1190; Påboda 1;Påboda ;G4b;82/98;100301;4900;5254;5477;6080;6080;99,4;818;98;5;;;;;;
852;2000;;Enercon;1191; Påboda 2;Påboda ;G4b;82/98;100301;4900;5067;5176;5993;5993;99,2;792;98;7;;;;;;
853;2000;;Vestas;1222; Vallerstad; Gudrun, Vallersta ;D5i;90/105;91201;6000;6731;6927;6700;6700;97,3;;;;;;;;;
854;2000;;Vestas;1223; Vallerstad; Mathilda, Vallerst ;D5i;90/105;91209;6000;6487;6542;6606;6606;98,5;;;;;;;;;
855;2000;;Vestas;1228; Holmsund 3;Holmsund ;K20e;90/80;70501;;6436;6170;6101;6101;89,3;;;;;;;;;
856;2000;;Enercon;1230; Ugglum 1-Ugglum Vindpark C9a 82/108 090821;;;;;5500;5543;5386;6574;6574;97,6;835;97;9;;;;;;
857;2000;;Enercon;1231; Ugglum 2-Ugglum Vindpark C9a 82/108 090901;;;;;5500;5559;5438;6677;6677;98,5;853;96;13;;;;;;
858;2000;;Vestas;1232; Gunnarstorp; Sven, Flakebe ;C8e;90/95;100601;5400;5348;5285;6358;6358;92,5;763;88;44;;;;;;
859;2000;;Vestas;1233; Gunnarstorp; Malte, Flakebe ;C8e;90/95;100601;5400;5337;5248;6438;6438;92,9;810;92;12;;;;;;
860;2000;;Vestas;1234; Gunnarstorp; Astrid, Flakeb ;C8e;90/95;100601;5400;5464;5255;6598;6598;91,8;823;93;11;;;;;;
861;2000;;Vestas;1235; Ulvstorp; Djerf, Flakeberg G ;C8e;90/95;100601;5200;5112;5105;6142;6142;92;794;92;15;;;;;;
862;2000;;Vestas;1236; Ulvstorp; Emil, Flakeberg Gu ;C8e;90/95;100601;5200;5011;4999;6196;6196;93,4;793;91;20;;;;;;
863;2000;;Enercon;1237; Ringsjö Vind Brostorp 3;Sn ;D2g;82/98;100501;5000;5033;5563;6111;6111;96,8;867;99;0;;;;;;
864;2000;;Enercon;1238; Solberga 1;Korsberga ;E8a;82/108;100111;5300;5406;5734;6631;6631;97,7;895;99;5;;;;;;
865;2000;;Enercon;1239; Äsperöd 1;Äsperöd ;D2e;82/78;100601;5400;4256;4726;5246;5246;98,6;676;99;6;;;;;;
866;2000;;Vestas;1240; Lårstad 1;Motala ;F8g;90/90;100517;5400;6027;6029;7187;7187;98,5;940;97;0;;;;;;
867;2000;;Vestas;1241; Lårstad 2;Motala ;F8g;90/90;100524;5400;5976;5996;7322;7322;99,5;944;97;0;;;;;;
868;2000;;Vestas;1242; Västraby V90 NO;Västraby ;D2g;90/78;100601;5400;5230;5939;6358;6358;97,2;880;94;8;;;;;;
869;2000;;Vestas;1243; Lyngbygård 4; Ingeborg, Lyn ;D2i;90/95;100701;5200;4722;5071;5688;5688;95,7;555;71;136;;;;;;
870;2000;;Enercon;1245; Närefors 1;Järpås ;C8f;82/98;100710;5300;5547;5385;6375;6375;96,1;662;81;117;;;;;;
871;2000;;Enercon;1246; Närefors 2;Järpås ;C8f;82/98;100710;5300;5553;5468;6764;6764;98,1;890;98;7;;;;;;
872;2000;;Vestas;1248; Tumleberg 4;Tumleberg ;C8b;90/105;90901;5400;;;;;;;;;;;;;;
873;2000;;Vestas;1249; Tumleberg 5;Tumleberg ;C8b;90/105;90901;5400;;;;;;;;;;;;;;
874;2000;;Vestas;1250; Jordberga; AT1, Klagstorp ;C1i;90/80;100506;6300;7055;7791;8352;8352;99,1;1061;97;0;;;;;;
875;2000;;Vestas;1251; Jordberga; AT2, Klagstorp ;C1i;90/80;100506;6300;6399;7228;7440;7440;94,8;992;97;2;;;;;;
876;2000;;Vestas;1252; Jordberga; AT3, Klagstorp ;C1i;90/80;100506;6300;6635;7600;7901;7901;98,8;970;96;14;;;;;;
877;2000;;Vestas;1254; Näs Drift AB; Backgården, N ;D7h;90/105;100720;5400;;;;;;;;;;;;;;
878;2000;;Vestas;1255; Näs Drift AB; Björstorp, Vart ;D7h;90/105;100720;5400;;;;;;;;;;;;;;
879;2000;;Enercon;1256; Äsperöd 2;Äsperöd ;D2e;82/78;100601;5400;4514;5004;5614;5614;98,8;705;98;13;;;;;;
880;2000;;Enercon;1258; Ramdala 1; Julia, Ramdala ;F3f;82/98;100901;5400;5667;5722;6737;6737;99,4;908;99;2;;;;;;
881;2000;;Enercon;1259; Ramdala 2; Bondevind, Ram ;F3f;82/98;100901;5400;5628;5933;6703;6703;98,9;902;99;0;;;;;;
882;2000;;Enercon;1260; Skarstad;Skarstad ;C8c;82/98;100618;5200;5596;5462;6790;6790;98,6;876;97;6;;;;;;
883;2000;;Enercon;1261; Stockebäck;Lundsbrunn ;D8g;82/108;100618;5200;5360;5143;6505;6505;97,2;842;93;46;;;;;;
884;2000;;Vestas;1262; Havsnäs Vindkraftpark D1; ;F21c;90/95;100705;5337;6521;6442;7386;7386;97,2;983;92;3;;;;;;
885;2000;;Vestas;1263; Havsnäs Vindkraftpark D2; ;F21c;90/95;100705;5337;5865;5474;5911;5911;93,2;377;47;210;;;;;;
886;2000;;Vestas;1264; Havsnäs Vindkraftpark D3; ;F21c;90/95;100705;5337;6012;5946;6732;6732;98;899;92;2;;;;;;
887;2000;;Vestas;1265; Havsnäs Vindkraftpark D4; ;F21c;90/95;100705;5337;5828;5655;6746;6746;98,5;883;92;2;;;;;;
888;2000;;Vestas;1266; Havsnäs Vindkraftpark D5; ;F21c;90/95;100705;5337;5837;5813;6050;6050;92,3;903;92;1;;;;;;
889;2000;;Vestas;1267; Havsnäs Vindkraftpark D6; ;F21c;90/95;100705;5337;6224;3934;5964;5964;78,6;972;93;2;;;;;;
890;2000;;Vestas;1268; Havsnäs Vindkraftpark D7; ;F21c;90/95;100705;5337;6963;5947;6174;6174;82,3;1004;94;1;;;;;;
891;2000;;Vestas;1269; Havsnäs Vindkraftpark D8; ;F21c;90/95;100705;5337;6695;5855;6096;6096;84;1013;94;2;;;;;;
892;2000;;Vestas;1270; Havsnäs Vindkraftpark D9; ;F21c;90/95;100705;5337;5985;5608;6813;6813;98,4;925;92;11;;;;;;
893;2000;;Vestas;1271; Havsnäs Vindkraftpark D10; ;F21c;90/95;100705;5337;6315;4671;5820;5820;75,3;991;93;2;;;;;;
894;2000;;Vestas;1272; Havsnäs Vindkraftpark D11; ;F21f;90/95;100705;5337;6531;5589;5718;5718;87;914;93;2;;;;;;
895;2000;;Vestas;1273; Havsnäs Vindkraftpark D12; ;F21f;90/95;100705;5337;6733;5951;7573;7573;98,3;961;94;1;;;;;;
896;2000;;Vestas;1274; Havsnäs Vindkraftpark D13; ;F21c;90/95;100705;5337;6668;4981;7553;7553;98,1;1007;94;2;;;;;;
897;2000;;Vestas;1275; Havsnäs Vindkraftpark D14; ;F21f;90/95;100705;5337;6115;5010;6720;6720;95,7;937;93;2;;;;;;
898;2000;;Vestas;1277; Havsnäs Vindkraftpark D16; ;F21c;90/95;100705;5337;7189;5985;7966;7966;89,3;1026;94;1;;;;;;
899;2000;;Vestas;1279; Havsnäs Vindkraftpark D18; ;F21c;90/95;100705;5337;6895;5398;7605;7605;98;984;94;1;;;;;;
900;2000;;Vestas;1280; Havsnäs Vindkraftpark D19; ;F21c;90/95;100705;5337;6779;5038;6819;6819;88,6;1000;94;1;;;;;;
901;2000;;Vestas;1281; Havsnäs Vindkraftpark D20; ;F21c;90/95;100705;5337;7240;5701;7103;7103;87;916;82;77;;;;;;
902;2000;;Vestas;1283; Havsnäs Vindkraftpark E1; ;F21c;90/95;100705;5337;6359;5778;7253;7253;98,8;872;93;2;;;;;;
903;2000;;Vestas;1284; Havsnäs Vindkraftpark E2; ;F21c;90/95;100705;5337;5430;4979;6418;6418;98,9;830;93;1;;;;;;
904;2000;;Vestas;1285; Havsnäs Vindkraftpark E3; ;F21c;90/95;100705;5337;5224;4719;6000;6000;97,2;810;92;2;;;;;;
905;2000;;Vestas;1286; Havsnäs Vindkraftpark E4; ;F21c;90/95;100705;5337;4919;4529;5929;5929;98,4;801;92;1;;;;;;
906;2000;;Vestas;1287; Havsnäs Vindkraftpark E5; ;F21c;90/95;100705;5337;5335;4693;6220;6220;98,4;754;92;9;;;;;;
907;2000;;Vestas;1288; Havsnäs Vindkraftpark E6; ;F21c;90/95;100705;5337;5748;4849;5725;5725;96,2;;;;;;;;;
908;2000;;Vestas;1289; Havsnäs Vindkraftpark E7; ;F21c;90/95;100705;5337;5913;5164;6823;6823;95,9;829;91;9;;;;;;
909;2000;;Vestas;1290; Havsnäs Vindkraftpark E8; ;F21c;90/95;100705;5337;5585;4563;5901;5901;90,1;784;91;11;;;;;;
910;2000;;Vestas;1291; Havsnäs Vindkraftpark E9; ;F21c;90/95;100705;5337;5053;4284;5996;5996;98,6;782;92;7;;;;;;
911;2000;;Vestas;1292; Havsnäs Vindkraftpark E10; ;F21c;90/95;100705;5337;5074;4313;5923;5923;98,5;701;91;8;;;;;;
912;2000;;Vestas;1293; Havsnäs Vindkraftpark E11; ;F21c;90/95;100705;5337;5572;4812;5209;5209;83,9;818;92;9;;;;;;
913;2000;;Vestas;1294; Havsnäs Vindkraftpark F1;H ;F21c;90/95;100705;5337;6275;5251;7144;7144;98,6;886;93;1;;;;;;
914;2000;;Vestas;1295; Havsnäs Vindkraftpark F2;H ;F21c;90/95;100705;5337;6631;4721;7117;7117;97,1;903;92;2;;;;;;
915;2000;;Vestas;1296; Havsnäs Vindkraftpark F3;H ;F21c;90/95;100705;5337;5555;4462;6262;6262;97,7;795;91;11;;;;;;
916;2000;;Vestas;1297; Havsnäs Vindkraftpark F4;H ;F21c;90/95;100705;5337;5679;4517;6182;6182;94,1;827;92;2;;;;;;
917;2000;;Vestas;1298; Havsnäs Vindkraftpark F5;H ;F21c;90/95;100705;5337;5331;4209;6186;6186;98,4;827;92;1;;;;;;
918;2000;;Vestas;1299; Havsnäs Vindkraftpark F6;H ;F21c;90/95;100705;5337;5850;4619;5860;5860;85,6;876;93;2;;;;;;
919;2000;;Vestas;1300; Havsnäs Vindkraftpark F7;H ;F21c;90/95;100705;5337;5718;4549;6398;6398;98,6;690;76;8;;;;;;
920;2000;;Vestas;1301; Havsnäs Vindkraftpark F8;H ;F21c;90/95;100705;5337;6349;5303;7194;7194;98,1;915;90;18;;;;;;
921;2000;;Vestas;1302; Havsnäs Vindkraftpark F9;H ;F21c;90/95;100705;5337;5630;4490;6342;6342;98,4;827;92;1;;;;;;
922;2000;;Vestas;1303; Havsnäs Vindkraftpark F10; ;F21c;90/95;100705;5337;5436;4073;6220;6220;98,3;791;90;17;;;;;;
923;2000;;Vestas;1304; Havsnäs Vindkraftpark F11; ;F21c;90/95;100705;5337;5421;4168;5650;5650;94,8;786;92;2;;;;;;
924;2000;;Vestas;1305; Havsnäs Vindkraftpark F12; ;F21c;90/95;100705;5337;6256;4812;6984;6984;97,9;895;92;1;;;;;;
925;2000;;Vestas;1306; Havsnäs Vindkraftpark F13; ;F21c;90/95;100705;5337;6348;4753;6975;6975;98,4;883;90;17;;;;;;
926;2000;;Vestas;1307; Havsnäs Vindkraftpark F14; ;F21c;90/95;100705;5337;6284;4827;6973;6973;97,8;937;93;2;;;;;;
927;2000;;Vestas;1308; Havsnäs Vindkraftpark F15; ;F21c;90/95;100705;5337;6305;4658;502;502;99,7;;;;;;;;;
928;2000;;Vestas;1309; Havsnäs Vindkraftpark F16; ;F21c;90/95;100705;5337;6309;4814;3366;3366;95,2;;;;;;;;;
929;2000;;Enercon;1310; Långå 6;Långå ;D17e;82/98;100501;;5099;4772;5971;5971;97,5;793;96;27;;;;;;
930;2000;;Enercon;1311; Långå 7;Långå ;D17e;82/98;100501;;5038;4753;6047;6047;96,6;798;96;30;;;;;;
931;2000;;Vestas;1313; Källeberg 1;Källeberg ;D7h;90/105;100701;5400;5325;6136;6567;6567;95,6;895;90;38;;;;;;
932;2000;;Vestas;1314; Källeberg 2;Källeberg ;D7h;90/105;100701;5400;5200;6025;6462;6462;96,8;871;89;33;;;;;;
933;2000;;Vestas;1315; Källeberg 3;Källeberg ;D7h;90/105;100701;5400;5069;5817;6451;6451;97,9;890;92;19;;;;;;
934;2000;;Vestas;1316; Källeberg 4;Källeberg ;D7h;90/105;100701;5400;5379;6191;7026;7026;97,1;950;92;22;;;;;;
935;2000;;Vestas;1317; Källeberg 5;Källeberg ;D7h;90/105;100701;5400;5188;5868;6694;6694;98;897;90;38;;;;;;
936;2000;;Vestas;1319; Bliekevare 6;Norråker ;F22f;90/95;90415;5000;4894;3115;5257;5257;95,6;618;91;1;;;;;;
937;2000;;Vestas;1320; Orust; Ileberg 1:Syd, Hårleb ;B8a;90/95;101018;5300;5487;6094;6795;6795;97,9;859;90;29;;;;;;
938;2000;;Vestas;1321; Orust; Ileberg 2:Väst, Hårleb ;B8a;90/95;101018;5300;5808;6048;6640;6640;98,2;741;90;32;;;;;;
941;2000;;Vestas;1322; Orust; Ileberg 3:Öst, Hårleby ;B8a;90/95;101018;5300;5641;5858;6546;6546;96,5;817;91;18;;;;;;
942;2000;;Vestas;1323; FloSal 1;Astranna Gård ;C8d;90/105;90501;5500;6041;5731;6701;6701;77,1;851;92;22;;;;;;
943;2000;;Vestas;1324; FloSal 2;Astranna Gård ;C8d;90/105;90917;5500;5862;5784;7323;7323;82;895;94;4;;;;;;
944;2000;;Vestas;1325; Götala 1;Motala ;F8d;90/105;101029;5300;5845;5739;7060;7060;98,9;831;91;48;;;;;;
945;2000;;Vestas;1326; Götala 2;Motala ;F8d;90/105;101029;5300;5905;5906;7112;7112;99,4;908;97;1;;;;;;
946;2000;;Vestas;1327; Götala 3;Motala ;F8d;90/105;101029;5300;5939;5933;7259;7259;99,5;935;97;1;;;;;;
947;2000;;Vestas;1328; Götala 4;Motala ;F8d;90/105;101029;5300;5942;5937;7155;7155;99,6;925;97;0;;;;;;
948;2000;;Vestas;1329; Tavelberget 1;Linghed ;G14a;90/105;100818;6500;7317;6462;8271;8271;98,7;1151;99;0;;;;;;
949;2000;;Vestas;1330; Tavelberget 2;Linghed ;G13g;90/105;100822;6500;6876;6104;7751;7751;98,2;1109;99;1;;;;;;
950;2000;;Vestas;1331; Tavelberget 3;Linghed ;G13g;90/105;100908;6500;6695;6044;7631;7631;99,5;1046;99;0;;;;;;
951;2000;;Vestas;1332; Tavelberget 4;Linghed ;G13g;90/105;100826;6500;7354;6659;8049;8049;97,8;1087;99;0;;;;;;
952;2000;;Vestas;1333; Tavelberget 5;Linghed ;G13g;90/105;100904;6500;6668;6008;7245;7245;97,9;978;99;0;;;;;;
953;2000;;Vestas;1334; Topperyd verk 3;Topperyd ;E6h;90/105;101202;5100;5922;6275;5021;5021;98,9;;;;;;;;;
954;2000;;Vestas;1347; Bliekevare 10;Norråker ;F22f;90/80;81103;5356;5370;3505;5378;5378;91,3;650;91;5;;;;;;
955;2000;;Vestas;1348; Bliekevare 11;Norråker ;F22f;90/80;81103;5069;5365;3380;5759;5759;94,7;618;91;6;;;;;;
956;2000;;Vestas;1349; Bliekevare 12;Norråker ;F22f;90/80;81103;4683;4352;2889;4560;4560;96;485;90;0;;;;;;
957;2000;;Vestas;1350; Bliekevare 13;Norråker ;F22f;90/80;81103;5597;5371;3918;5178;5178;90,6;610;91;1;;;;;;
958;2000;;Vestas;1351; Bliekevare 14;Norråker ;F22f;90/80;81103;5696;4938;3438;4935;4935;85,9;372;57;260;;;;;;
959;2000;;Vestas;1352; Bliekevare 15;Norråker ;F22f;90/80;81103;5733;5536;4119;5654;5654;89,6;641;92;0;;;;;;
960;2000;;Vestas;1353; Bliekevare 16;Norråker ;F22f;90/80;81103;5127;4650;3353;5156;5156;92,4;611;92;0;;;;;;
961;2000;;Vestas;1354; Bliekevare 17;Norråker ;F22f;90/80;101001;4972;4885;3460;4858;4858;87,4;319;54;289;;;;;;
962;2000;;Vestas;1356; Strömstad; Neanberg 1 Nor ;A9i;90/95;101201;5500;5856;5931;6990;6990;94,9;882;91;7;;;;;;
963;2000;;Vestas;1357; Strömstad; Neanberg 2 Mitt ;A9i;90/95;101201;5500;5371;5408;6433;6433;94;823;90;7;;;;;;
964;2000;;Vestas;1358; Strömstad; Neanberg 3 Syd ;A9i;90/95;101201;5500;5696;5816;6824;6824;95;870;91;6;;;;;;
965;2000;;Vestas;1360; Brasmaviken; Pellekula 1, F ;E8g;90/105;101215;5200;6265;6703;6656;6656;97,1;;;;;;;;;
966;2000;;Vestas;1361; Brasmaviken; Pellekula 2, F ;E8g;90/105;101215;5200;5710;6386;5509;5509;93,8;;;;;;;;;
967;2000;;Enercon;1362; Prässeberg 1 Mitt; Lilla Edet ;B8c;82/98;100901;5500;4949;4519;5445;5445;98,6;694;94;22;;;;;;
968;2000;;Enercon;1363; Prässeberg 2 Väst; Lilla Ed ;B8c;82/98;100901;5500;4612;4345;5239;5239;97;690;97;7;;;;;;
969;2000;;Enercon;1364; Prässeberg 3 Öst; Lilla Edet ;B8c;82/98;100901;5500;4361;4046;4792;4792;98,5;632;97;8;;;;;;
970;2000;;Vestas;1365; Topperyd 1;Topperyd ;E6h;90/105;101201;5200;5485;5720;4535;4535;98,6;;;;;;;;;
971;2000;;Vestas;1366; Topperyd 2;Topperyd ;E6h;90/105;101201;5200;5381;5617;4530;4530;99,7;;;;;;;;;
972;2000;;Vestas;1367; Topperyd 4;Topperyd ;E6h;90/105;101201;5200;5350;5523;4646;4646;99,8;;;;;;;;;
973;2000;;Enercon;1368; Skånings Åsaka 1;Skånings ;D8d;82/98;100820;5000;4831;4956;5762;5762;98,7;697;98;4;;;;;;
974;2000;;Enercon;1369; Skånings Åsaka 2;Skånings ;D8d;82/98;100820;5000;4541;4656;5331;5331;98,4;668;97;10;;;;;;
975;2000;;Enercon;1370; Skånings Åsaka 3;Skånings ;D8d;82/98;100820;5000;4689;4884;5443;5443;96,4;676;98;5;;;;;;
976;2000;;Vestas;1375; Mossebol 1;Erikstad ;C9a;90/105;110301;5500;5561;5386;5787;5787;94,1;;;;;;;;;
977;2000;;Vestas;1376; Fågelbacka 1;Erikstad ;C9a;90/105;110301;;5355;5188;5467;5467;93,6;;;;;;;;;
978;2000;;Vestas;1377; Fågelbacka 2;Erikstad ;C9a;90/105;110301;;5277;5008;5255;5255;92,3;;;;;;;;;
979;2000;;Vestas;1378; Kråkedalen 1;Erikstad ;C9a;90/105;110301;;5602;5375;5694;5694;93,7;;;;;;;;;
980;2000;;Vestas;1379; Kråkedalen 2;Erikstad ;C9a;90/105;110301;;5494;5415;5623;5623;94;;;;;;;;;
981;2000;;Vestas;1380; Bäcken;Erikstad ;C9a;90/105;110301;;6140;5997;6214;6214;94,1;;;;;;;;;
982;2000;;Enercon;1381; Rodovålen 4;Vemhån ;E17a;82/98;100608;6000;;;;;;;;;;;;;;
983;2000;;Enercon;1382; Rodovålen 5;Vemhån ;E17a;82/98;100608;6000;;;;;;;;;;;;;;
984;2000;;Enercon;1383; Rodovålen 6;Vemhån ;E17a;82/98;100608;6000;;;;;;;;;;;;;;
985;2000;;Vestas;1387; Långberget 1;Arbrå ;G15f;90/105;110201;5670;6800;6054;7380;7380;98;917;95;9;;;;;;
986;2000;;Vestas;1388; Långberget 2;Arbrå ;G15c;90/105;110201;5670;6060;5408;6621;6621;98,2;795;95;12;;;;;;
987;2000;;Vestas;1389; Långberget 3;Arbrå ;G15f;90/105;110201;5670;6228;5698;7092;7092;98,9;827;91;42;;;;;;
988;2000;;Enercon;1390; Söderbodane 2;Söderboda ;C9g;82/108;110107;4750;4585;4396;5433;5433;98,7;680;92;0;;;;;;
989;2000;;Vestas;1395; Herrberga 1;Mjölby ;F8d;90/105;110228;5200;5319;5331;6624;6624;99,2;841;96;1;;;;;;
990;2000;;Vestas;1396; Herrberga 2;Mjölby ;F8d;90/105;110228;5200;5107;5193;6469;6469;99,1;823;95;3;;;;;;
991;2000;;Vestas;1397; Herrberga 3;Mjölby ;F8d;90/105;110228;5200;5040;5159;6352;6352;99,1;768;92;29;;;;;;
992;2000;;Vestas;1399; PRA A01;Lilla Edet ;B8c;90/105;110301;5726;6170;6017;3472;3472;97,5;;;;;;;;;
993;2000;;Vestas;1400; PRA A02;Lilla Edet ;B8c;90/105;110301;5726;5810;5657;3381;3381;99;;;;;;;;;
994;2000;;Vestas;1401; PRA A03;Lilla Edet ;B8c;90/105;110301;5726;5875;5728;3530;3530;99,1;;;;;;;;;
995;2000;;Vestas;1402; Björka 1;Motala ;F8g;90/105;110201;5100;6484;6628;7673;7673;98,5;1022;96;17;;;;;;
996;2000;;Vestas;1403; Björka 2;Motala ;F8g;90/105;110201;5100;6143;6331;7481;7481;98,2;1020;97;9;;;;;;
997;2000;;Enercon;1405; Lejdeberget 2;Bokenäset ;B8d;82/78;110413;5400;5758;6099;7129;7129;98,3;795;88;72;;;;;;
998;2000;;Enercon;1406; Lejdeberget 3;Bokenäset ;B8d;82/78;110416;5400;5440;5491;6585;6585;99,2;857;97;7;;;;;;
999;2000;;Enercon;1410; Brostorp 1;Snogeröd ;D2g;82/98;100301;5500;4847;5157;5995;5995;97,4;851;99;0;;;;;;
1000;2000;;Enercon;1411; Ryd-Rönnerum 1;Ryd ;G4i;82/78;110513;5200;4256;4409;4893;4893;98,8;634;96;27;;;;;;
1001;2000;;Enercon;1412; Ryd-Rönnerum 2;Ryd ;G4i;82/78;110513;5200;3944;3998;4507;4507;97,9;590;97;22;;;;;;
1002;2000;;Enercon;1413; Ryd-Rönnerum 3;Ryd ;G4i;82/78;110513;5200;3901;3926;4440;4440;97,1;614;99;6;;;;;;
1003;2000;;Enercon;1414; Ryd-Rönnerum 4;Ryd ;G4i;82/78;110513;5200;3922;3973;4537;4537;98,5;601;98;7;;;;;;
1004;2000;;Enercon;1415; Ryd-Rönnerum 5;Ryd ;G4i;82/78;110513;5200;4032;4037;4603;4603;99;616;98;11;;;;;;
1005;2000;;Vestas;1416; Stor-Rotliden A-01;Stor-Rotl ;I21e;90/95;100817;5725;;;;;;;;;;;;;;
1006;2000;;Vestas;1417; Stor-Rotliden A-02;Stor-Rotl ;I21e;90/95;100817;5725;;;;;;;;;;;;;;
1007;2000;;Vestas;1422; Stor-Rotliden A-07;Stor-Rotl ;I21e;90/95;100923;5725;;;;;;;;;;;;;;
1008;2000;;Vestas;1423; Stor-Rotliden A-08;Stor-Rotl ;I21e;90/95;100928;5725;;;;;;;;;;;;;;
1009;2000;;Vestas;1424; Stor-Rotliden A-09;Stor-Rotl ;I21e;90/95;100923;5725;;;;;;;;;;;;;;
1010;2000;;Vestas;1425; Stor-Rotliden A-10;Stor-Rotl ;I21e;90/95;100923;5725;;;;;;;;;;;;;;
1011;2000;;Vestas;1426; Stor-Rotliden A-11;Stor-Rotl ;I21e;90/95;100928;5725;;;;;;;;;;;;;;
1012;2000;;Vestas;1427; Stor-Rotliden B-01;Stor-Rotl ;I21e;90/95;100917;5725;;;;;;;;;;;;;;
1013;2000;;Vestas;1428; Stor-Rotliden B-02;Stor-Rotl ;I21e;90/95;100917;5725;;;;;;;;;;;;;;
1014;2000;;Vestas;1429; Stor-Rotliden B-03;Stor-Rotl ;I21e;90/95;100917;5725;5474;4712;5211;5211;100;;;;;;;;;
1015;2000;;Vestas;1430; Stor-Rotliden B-04;Stor-Rotl ;I21e;90/95;100917;5725;;;;;;;;;;;;;;
